# STEP2-VERIFY-N6-20260829 - validacao dos blobs STAGED contra a ORIGEM
# sha_esperado: 292 vem do MIRROR-MANIFEST (sha do DRIVE), 1 do zip externo, 5 de A0/B2
# sha_blob_index: git cat-file blob :<caminho> | sha256sum
# bytes: tamanho do blob no index, nao do arquivo em disco
caminho	bytes	sha_esperado	sha_blob_index	modo	ok
_mirror/docs/PILOT-002-SEGMENT-INFERENCE.md	10674	48b779373c07f3b5e262630312afa41f50b87e908be933354c545356f56fa501	48b779373c07f3b5e262630312afa41f50b87e908be933354c545356f56fa501	100644	OK
_mirror/docs/PILOT-002-VAULT-SEAL.yaml	1774	c557487c8a5ae54651e376cea38476a154b957a549f42036755238cdb27223bf	c557487c8a5ae54651e376cea38476a154b957a549f42036755238cdb27223bf	100644	OK
_mirror/docs/PRE-RUN-CHAIN-v0.1.4.md	4735	2e90dd557ff98fefe8003482de57b82472d0d4b6f3ad164dfceb3839b11993e8	2e90dd557ff98fefe8003482de57b82472d0d4b6f3ad164dfceb3839b11993e8	100644	OK
_mirror/docs/PREDICTION-COMPILER-V2-BAND-CORRECTION.yaml	6351	f4f637334e366060c86b54eb88ee987ab70ce60e7e0c4e9f348c6a344025a222	f4f637334e366060c86b54eb88ee987ab70ce60e7e0c4e9f348c6a344025a222	100644	OK
_mirror/docs/PREDICTION-COMPILER-V2-BAND-RATIFICATION.yaml	6763	c4c7420b201ad4311a29092e18568036b98c75bfaf277f8c5eaae65afa331b68	c4c7420b201ad4311a29092e18568036b98c75bfaf277f8c5eaae65afa331b68	100644	OK
_mirror/docs/PREDICTION-COMPILER-V2.yaml	4423	4963fd27d4640c4831306e74b0dc9f624ef5fe409f6c46f48c7f46fbeda1b44d	4963fd27d4640c4831306e74b0dc9f624ef5fe409f6c46f48c7f46fbeda1b44d	100644	OK
_mirror/docs/PROJECT_INVENTORY.md	65644	f52ed87de1fc72b56b9ebcee7e374c83302d107f500df92631bc118931f4129b	f52ed87de1fc72b56b9ebcee7e374c83302d107f500df92631bc118931f4129b	100644	OK
_mirror/docs/PROXY-LIMITS-AND-RESTING-STATE.yaml	3829	315e6c9737bfc3f777b9c5480fff58083aa0280cbea6aecc9a8e0e82f9111c9f	315e6c9737bfc3f777b9c5480fff58083aa0280cbea6aecc9a8e0e82f9111c9f	100644	OK
_mirror/docs/RUBRIC_CEILING_ANALYSIS.md	12563	bcd7999a2926f31f81084b4b11322997eb3c55360690438e03445a20c7e77494	bcd7999a2926f31f81084b4b11322997eb3c55360690438e03445a20c7e77494	100644	OK
_mirror/docs/SCORER-V2-TWO-COMPARISONS.yaml	9687	c69b76183e82229b96f00ea907ecf09c9d031a601bfbd3654a78e12b9245326a	c69b76183e82229b96f00ea907ecf09c9d031a601bfbd3654a78e12b9245326a	100644	OK
_mirror/docs/SOURCE-DENSITY-COMPARISON.md	3325	468de68c3430b33f0d71c5a262d2275ac0b3894cf0b7bede963b89ea4858230d	468de68c3430b33f0d71c5a262d2275ac0b3894cf0b7bede963b89ea4858230d	100644	OK
_mirror/docs/STRUCTURAL-CEILING-REPORT-v0.1.3.yaml	9433	93d289a705bc3a6578c3fa8b16a079d1ed2d3eded939eb97cceffb91900a9890	93d289a705bc3a6578c3fa8b16a079d1ed2d3eded939eb97cceffb91900a9890	100644	OK
_mirror/docs/STRUCTURAL-CEILING-REPORT-v0.1.4.yaml	18673	a3d659f34db290871e267138dcc551cd962445de81e67133d26a069cbd54d480	a3d659f34db290871e267138dcc551cd962445de81e67133d26a069cbd54d480	100644	OK
_mirror/docs/TEST-0008-BLINDING-SEAL.yaml	502	cf1620e53ed9d6da048a5eeef6555c532ead39ab8382cd977dcf7099126f04c1	cf1620e53ed9d6da048a5eeef6555c532ead39ab8382cd977dcf7099126f04c1	100644	OK
_mirror/docs/TEST-0008-CONDITIONS-v0.1.4/1_FULL_SKILL/POINTER.md	560	ea1f845063d72c55d284a2dce4503d4a3beb7b404a4dfff5cbdd0677c56ea350	ea1f845063d72c55d284a2dce4503d4a3beb7b404a4dfff5cbdd0677c56ea350	100644	OK
_mirror/docs/TEST-0008-CONDITIONS-v0.1.4/2_SUMMARY_AS_SUMMARY/FRAMING.md	201	69d739ffe535c46e755122ededc9fcb09e54640b7766e6cb1e536a66ec64d2d8	69d739ffe535c46e755122ededc9fcb09e54640b7766e6cb1e536a66ec64d2d8	100644	OK
_mirror/docs/TEST-0008-CONDITIONS-v0.1.4/2_SUMMARY_AS_SUMMARY/SUMMARY.md	6242	dac83c3d70e0e38d4cfc798b3d245ebe257736812c78c796fa7a10b110135886	dac83c3d70e0e38d4cfc798b3d245ebe257736812c78c796fa7a10b110135886	100644	OK
_mirror/docs/TEST-0008-CONDITIONS-v0.1.4/3_SUMMARY_AS_SKILL/FRAMING.md	153	5dc7bb26aeb87613e0eb47e9f03fe7e871336c7f4eea98eaecd90adf639f39f1	5dc7bb26aeb87613e0eb47e9f03fe7e871336c7f4eea98eaecd90adf639f39f1	100644	OK
_mirror/docs/TEST-0008-CONDITIONS-v0.1.4/3_SUMMARY_AS_SKILL/SUMMARY.md	6242	dac83c3d70e0e38d4cfc798b3d245ebe257736812c78c796fa7a10b110135886	dac83c3d70e0e38d4cfc798b3d245ebe257736812c78c796fa7a10b110135886	100644	OK
_mirror/docs/TEST-0008-METRIC-LOCK.yaml	10912	2b199082a3ed3d8a459d29aca1b51c513da8bc8fb320485dff34e54047971d34	2b199082a3ed3d8a459d29aca1b51c513da8bc8fb320485dff34e54047971d34	100644	OK
_mirror/docs/TEST-0008-METRICS-DISCREPANCY.md	9880	f7780d6891f398d12a5fa68918afd80f14219896f55708910fd79a9fd1197e05	f7780d6891f398d12a5fa68918afd80f14219896f55708910fd79a9fd1197e05	100644	OK
_mirror/docs/TEST-0008-RUBRIC-AUDIT-PACKAGE.yaml	5021	07ca6787b2f426790a380121b95f1cf297284c6d646cfc4dc523ecf4e11bc8d6	07ca6787b2f426790a380121b95f1cf297284c6d646cfc4dc523ecf4e11bc8d6	100644	OK
_mirror/docs/TEST-0008-RUBRIC-AUDIT-PACKAGE.zip	81853	3e4087b96f0592e0248af1beb1037cbd1caa0cd0b04bd5b1e43664ddab07f017	3e4087b96f0592e0248af1beb1037cbd1caa0cd0b04bd5b1e43664ddab07f017	100644	OK
_mirror/docs/TEST-0008-RUBRIC-DRAFT-v0.1.4.yaml	7522	a6c27d8268db06eed72afa84fa39f33c51c9ada31ffb12164d4326f5fa76e00b	a6c27d8268db06eed72afa84fa39f33c51c9ada31ffb12164d4326f5fa76e00b	100644	OK
_mirror/docs/TOL-REACHABILITY-PROOF.md	3879	a05a2be0d0e554e43ad94924e1121933838d81cd3f62739adb79ecc223db6846	a05a2be0d0e554e43ad94924e1121933838d81cd3f62739adb79ecc223db6846	100644	OK
_mirror/docs/VERSION-LITERAL-SWEEP-FULL.yaml	107314	21f336602b6ea1cb61d2f88e229ab13d4dcbbfced753f606b43e0e2cdf343bfc	21f336602b6ea1cb61d2f88e229ab13d4dcbbfced753f606b43e0e2cdf343bfc	100644	OK
_mirror/docs/adr/ADR-0001.md	2092	539af80344bf9983defee57fc68a0600a32a3427450a139f2afd15c03281c839	539af80344bf9983defee57fc68a0600a32a3427450a139f2afd15c03281c839	100644	OK
_mirror/docs/adr/ADR-0002.md	1983	a634608f35f9a1234d42a1a60c854c4c38c764361db44e22e570dc8f101ef12f	a634608f35f9a1234d42a1a60c854c4c38c764361db44e22e570dc8f101ef12f	100644	OK
_mirror/docs/adr/ADR-0003.md	2220	b20b53de19197c1a28c00b5a7b16b07bdc36800816bcedfba7927b51764c4b1e	b20b53de19197c1a28c00b5a7b16b07bdc36800816bcedfba7927b51764c4b1e	100644	OK
_mirror/docs/adr/ADR-0004.md	2457	7f29b47a820d86f956309e9d839d86c0a2fd2558cc1e27d4b189c4074692c419	7f29b47a820d86f956309e9d839d86c0a2fd2558cc1e27d4b189c4074692c419	100644	OK
_mirror/docs/adr/ADR-0005.md	2927	738e51e7d8b13cc91a699f1a1e801681cab25542d012201e3230c83ceb3e52ac	738e51e7d8b13cc91a699f1a1e801681cab25542d012201e3230c83ceb3e52ac	100644	OK
_mirror/docs/adr/ADR-0006.md	2558	1ef2c5c9338075e8d3f95aa8324096d7b39cbf97767252fad0b2d06bb837a133	1ef2c5c9338075e8d3f95aa8324096d7b39cbf97767252fad0b2d06bb837a133	100644	OK
_mirror/docs/adr/ADR-0007.md	2730	70a121875efccce432ffa402a0dd388ed7b454c9ed387973c0741a62570cc178	70a121875efccce432ffa402a0dd388ed7b454c9ed387973c0741a62570cc178	100644	OK
_mirror/docs/adr/ADR-0008.md	3005	708a1aae6ecbe0967c15764059fffe9e81c58587590a28527f3ff5e0033e023f	708a1aae6ecbe0967c15764059fffe9e81c58587590a28527f3ff5e0033e023f	100644	OK
_mirror/docs/adr/ADR-0009.md	3117	08be31b6e017ce26c5f17ac567bebe18374b0023c0dc86558756a4f85e20537b	08be31b6e017ce26c5f17ac567bebe18374b0023c0dc86558756a4f85e20537b	100644	OK
_mirror/docs/adr/ADR-0010.md	2641	721dbfcfc0639a51b2a59e4756f6f62d5baa72dcaab15922f9a5f04efdab10f7	721dbfcfc0639a51b2a59e4756f6f62d5baa72dcaab15922f9a5f04efdab10f7	100644	OK
_mirror/docs/adr/ADR-0011.md	2509	556bf95ba5bdc93e5f0e31425cbb22e90c7b600064989872a0ea18f030609019	556bf95ba5bdc93e5f0e31425cbb22e90c7b600064989872a0ea18f030609019	100644	OK
_mirror/docs/adr/ADR-0012.md	2262	45a4b30f77c560ee0cc7a8219e9e9adcdbf14f9323dec30ef43d4a9c1ed723b2	45a4b30f77c560ee0cc7a8219e9e9adcdbf14f9323dec30ef43d4a9c1ed723b2	100644	OK
_mirror/docs/adr/ADR-0013.md	5332	dbf485e7717f1ecfd6b66e48cc6e5b185022c876c6b58eb346de709530d9c04b	dbf485e7717f1ecfd6b66e48cc6e5b185022c876c6b58eb346de709530d9c04b	100644	OK
_mirror/docs/adr/ADR-0014.md	3643	26fb4a2262b22fc97254892400a10c34dc6b7167e125af703e4991010e0e7759	26fb4a2262b22fc97254892400a10c34dc6b7167e125af703e4991010e0e7759	100644	OK
_mirror/docs/v0.1.4/06_COMPARISON_ARMS/TEST-0007/BLIND_RUN_READY/ANCHOR-LINES.md	665	4b9ee60904b895cfebd9dff638f0551539eb344f6ba30ad6dc84067e6251510a	4b9ee60904b895cfebd9dff638f0551539eb344f6ba30ad6dc84067e6251510a	100644	OK
_mirror/docs/v0.1.4/06_COMPARISON_ARMS/TEST-0007/BLIND_RUN_READY/CANDIDATE-ATTACHMENTS.md	1571	6ac55e85e1da7d8f48f96e4249fb431a95a448f7c8185b7bd568e6085f95e69b	6ac55e85e1da7d8f48f96e4249fb431a95a448f7c8185b7bd568e6085f95e69b	100644	OK
_mirror/docs/v0.1.4/06_COMPARISON_ARMS/TEST-0007/BLIND_RUN_READY/JUDGE-ATTACHMENTS.md	1351	edc929fa7f2fafbd823842bc6d268216d6bd91eca623dd427f4c26a899177b13	edc929fa7f2fafbd823842bc6d268216d6bd91eca623dd427f4c26a899177b13	100644	OK
_mirror/docs/v0.1.4/06_COMPARISON_ARMS/TEST-0007/BLIND_RUN_READY/JUDGE-BLIND-RUN-INSTRUCTIONS-v0.1.4.md	2799	56420146fe414b08e0ae69fba2bf326fe5b548a8eececb55a107fb2e0c1fd14f	56420146fe414b08e0ae69fba2bf326fe5b548a8eececb55a107fb2e0c1fd14f	100644	OK
_mirror/docs/v0.1.4/06_COMPARISON_ARMS/TEST-0007/BLIND_RUN_READY/README-ABERTURA.md	631	507828189ec6461f4ae14b5d4c06fd05e53e9c1404eb58665443064da0b49afb	507828189ec6461f4ae14b5d4c06fd05e53e9c1404eb58665443064da0b49afb	100644	OK
_mirror/docs/v0.1.4/06_COMPARISON_ARMS/TEST-0007/BLIND_RUN_READY/SHA256SUMS.txt	678	e4b81a22fea03e006db4217c676358f13dd9ad312362abe193077bc0c40022f4	e4b81a22fea03e006db4217c676358f13dd9ad312362abe193077bc0c40022f4	100644	OK
_mirror/lenovo-s3-deps/DEPS-HASHES-EXT4-LENOVO-20260814.txt	280	0e30baf4e1166592de2d32dff7c41f1b6ef4f6de11441819016ca62b977e13e3	0e30baf4e1166592de2d32dff7c41f1b6ef4f6de11441819016ca62b977e13e3	100644	OK
_mirror/lenovo-s3-deps/detector_recall_fix.py	3761	25106c83c6cdc0a263f45981f157eff43abe69e17a15d057a54517bc73e2af71	25106c83c6cdc0a263f45981f157eff43abe69e17a15d057a54517bc73e2af71	100644	OK
_mirror/lenovo-s3-deps/distance-lines-PILOT-003-v2.json	33274	f51b3727aeb13a48c96109285d1b81c80bfa61e390f5f3aa9a02f6cb0d7a7870	f51b3727aeb13a48c96109285d1b81c80bfa61e390f5f3aa9a02f6cb0d7a7870	100644	OK
_mirror/lenovo-s3-deps/scan_source_corruption.py	7182	491369942e7772e05cb1090ebd0d5f563bf56b20ce4579b07e13ac677050f580	491369942e7772e05cb1090ebd0d5f563bf56b20ce4579b07e13ac677050f580	100644	OK
_mirror/pilots/PILOT-001-v2/COMPILATION_MANIFEST.yaml	7804	fc7641a687aff4a0813bb13e1f174f6afb8d752e5da62ee3953a2317babcbc42	fc7641a687aff4a0813bb13e1f174f6afb8d752e5da62ee3953a2317babcbc42	100644	OK
_mirror/pilots/PILOT-001-v2/EVIDENCE.jsonl	90597	6f183f03e138e11264ee5d8d4d2b0faaac650abb288c6b16c8560d0acc133bf9	6f183f03e138e11264ee5d8d4d2b0faaac650abb288c6b16c8560d0acc133bf9	100644	OK
_mirror/pilots/PILOT-001-v2/temporal-map.yaml	2297	845cea7df28d1d697cea904f747d0642f937295ab1a67bd5c83e84e88327bf60	845cea7df28d1d697cea904f747d0642f937295ab1a67bd5c83e84e88327bf60	100644	OK
_mirror/pilots/PILOT-002-v2/COMPILATION_MANIFEST.yaml	18955	566b5fdc5e467b10f727c84c0a59ef05f046ba8434e28b5539d08e036bdb7367	566b5fdc5e467b10f727c84c0a59ef05f046ba8434e28b5539d08e036bdb7367	100644	OK
_mirror/pilots/PILOT-002-v2/EVIDENCE.jsonl	290173	64853f7ac06a470f09333a80469b38e443ea5ce7aa3aee2e116ea1877059abfd	64853f7ac06a470f09333a80469b38e443ea5ce7aa3aee2e116ea1877059abfd	100644	OK
_mirror/pilots/PILOT-002-v2/skill/COMPILATION_MANIFEST.yaml	1652	1a6b0de95793d48c8e3c692615be23858641eea3e7fe2f522635b0604a42e341	1a6b0de95793d48c8e3c692615be23858641eea3e7fe2f522635b0604a42e341	100644	OK
_mirror/pilots/PILOT-002-v2/skill/COURSE-GAP-REPORT.md	14107	d3bb0000daf44e9b15973e77aac338551d15f0abfde43953b5dfd3a32e9376a1	d3bb0000daf44e9b15973e77aac338551d15f0abfde43953b5dfd3a32e9376a1	100644	OK
_mirror/pilots/PILOT-002-v2/skill/SKILL.md	4254	4e87afc8740da629b25aab76d4ffc38f6ad0b3c7488f3d9cb984af5f17781692	4e87afc8740da629b25aab76d4ffc38f6ad0b3c7488f3d9cb984af5f17781692	100644	OK
_mirror/pilots/PILOT-002-v2/skill/knowledge/decision-rules.yaml	87383	4cccee56d82a2663e3b1784a67c155c007f632a1b46c1726fe50aad7321eab20	4cccee56d82a2663e3b1784a67c155c007f632a1b46c1726fe50aad7321eab20	100644	OK
_mirror/pilots/PILOT-002-v2/skill/knowledge/runtime-policy.yaml	3770	a30a18c8b99e868a0f4a9227247b7e026bb66c190cc3798ecf66e37cd4cadad6	a30a18c8b99e868a0f4a9227247b7e026bb66c190cc3798ecf66e37cd4cadad6	100644	OK
_mirror/pilots/PILOT-002-v2/skill/knowledge/workflows.yaml	76056	d7df9646fa4e5524b050cb5394c3728ff41951736c99c0a13341c08f25c52899	d7df9646fa4e5524b050cb5394c3728ff41951736c99c0a13341c08f25c52899	100644	OK
_mirror/pilots/PILOT-002-v2/skill/manifest.yaml	698	13bf5814c1a251c24ec044296909edd46048ef03063c7970206c2799eeeee63f	13bf5814c1a251c24ec044296909edd46048ef03063c7970206c2799eeeee63f	100644	OK
_mirror/pilots/PILOT-002-v2/temporal-map.yaml	10919	872ab159606a902d87e373a3326c019065cf660e4e474c7c14032387c2f0212a	872ab159606a902d87e373a3326c019065cf660e4e474c7c14032387c2f0212a	100644	OK
_mirror/pilots/PILOT-002/00_SOURCE/L0-transcript-CUT.txt	96246	85ea229011a989ea7ea2b096a15deaca7a0f44d598314e08a342ed9e5a94bb29	85ea229011a989ea7ea2b096a15deaca7a0f44d598314e08a342ed9e5a94bb29	100644	OK
_mirror/pilots/PILOT-002/00_SOURCE/L0-transcript.txt	107653	43b58271feb0a1d518ae6f81ab29836eb9c7f2bec5eb02e53f70c7bd1eb514ed	43b58271feb0a1d518ae6f81ab29836eb9c7f2bec5eb02e53f70c7bd1eb514ed	100644	OK
_mirror/pilots/PILOT-002/00_SOURCE/L0-transcript.txt.docx	78084	46288371ff6f18a35af51f15b6b8145ca83c0f89c0e5344ee47734f1b4a97085	46288371ff6f18a35af51f15b6b8145ca83c0f89c0e5344ee47734f1b4a97085	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/COMPILATION_MANIFEST.yaml	692	81d2b6c698421af3aa7b61e193fb657cb6f9beed068fca0f7cadfaba6056bd17	81d2b6c698421af3aa7b61e193fb657cb6f9beed068fca0f7cadfaba6056bd17	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/EVIDENCE(1).jsonl	53216	a23c837d37cbc9e682835cd906f05ef38d463e0debbdf4bbaff9f3dc5ee3427a	a23c837d37cbc9e682835cd906f05ef38d463e0debbdf4bbaff9f3dc5ee3427a	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/GOVERNANCE.yaml	1374	eefc835707efe2c91e4e2000c3d8eed667525762f0328babbc7eae168389e22f	eefc835707efe2c91e4e2000c3d8eed667525762f0328babbc7eae168389e22f	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0.zip	20943	d311dc52e9211f6be2cee29f13f7db5105803b853a68268ced9cc2412456c3c4	d311dc52e9211f6be2cee29f13f7db5105803b853a68268ced9cc2412456c3c4	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/COMPILATION_MANIFEST.yaml	692	81d2b6c698421af3aa7b61e193fb657cb6f9beed068fca0f7cadfaba6056bd17	81d2b6c698421af3aa7b61e193fb657cb6f9beed068fca0f7cadfaba6056bd17	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/EVIDENCE.jsonl	53216	a23c837d37cbc9e682835cd906f05ef38d463e0debbdf4bbaff9f3dc5ee3427a	a23c837d37cbc9e682835cd906f05ef38d463e0debbdf4bbaff9f3dc5ee3427a	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/GOVERNANCE.yaml	1374	eefc835707efe2c91e4e2000c3d8eed667525762f0328babbc7eae168389e22f	eefc835707efe2c91e4e2000c3d8eed667525762f0328babbc7eae168389e22f	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/SHA256SUMS.txt	417	ccbe95dc51b6ccecb57300067d4e988f68e9058f90494dc8a32192f4ed49fcac	ccbe95dc51b6ccecb57300067d4e988f68e9058f90494dc8a32192f4ed49fcac	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/SKILL.md	8302	0a6768f8f1f8bf5d82adf4417b82945fa517643e55c44ff66f4e7b2f5c54a19d	0a6768f8f1f8bf5d82adf4417b82945fa517643e55c44ff66f4e7b2f5c54a19d	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/PILOT-002-COMPILED-SKILL-v0.1.0/VALIDATION_REPORT.md	1161	9c8e8f6659eac100cb5d0a39bef5edfaee14a24d5719616806b8c08bc66467f8	9c8e8f6659eac100cb5d0a39bef5edfaee14a24d5719616806b8c08bc66467f8	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/SHA256SUMS(2).txt	417	ccbe95dc51b6ccecb57300067d4e988f68e9058f90494dc8a32192f4ed49fcac	ccbe95dc51b6ccecb57300067d4e988f68e9058f90494dc8a32192f4ed49fcac	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/SKILL(1).md	8302	0a6768f8f1f8bf5d82adf4417b82945fa517643e55c44ff66f4e7b2f5c54a19d	0a6768f8f1f8bf5d82adf4417b82945fa517643e55c44ff66f4e7b2f5c54a19d	100644	OK
_mirror/pilots/PILOT-002/01_COMPILED-SKILL/v0.1.0/VALIDATION_REPORT.md	1161	9c8e8f6659eac100cb5d0a39bef5edfaee14a24d5719616806b8c08bc66467f8	9c8e8f6659eac100cb5d0a39bef5edfaee14a24d5719616806b8c08bc66467f8	100644	OK
_mirror/pilots/PILOT-002/02_MEASUREMENTS/PASS1-TENDENCY-RERUN/temporal-map(1).yaml	8955	87372638248d92b886768f265b253330f4939accc0a6a0bb74cb08fdf329fa38	87372638248d92b886768f265b253330f4939accc0a6a0bb74cb08fdf329fa38	100644	OK
_mirror/pilots/PILOT-002/adr/ADR-PILOT002-PASS2-PER-SEGMENT-SATURATION-GATE.md	21954	b8cddc93b74a65d6cbc2ad6859e4e3b8a4a81404137d4f95260f1b92668cf3f8	b8cddc93b74a65d6cbc2ad6859e4e3b8a4a81404137d4f95260f1b92668cf3f8	100644	OK
_mirror/pilots/PILOT-003/00_SOURCE/L0-transcript.txt	369035	04fda222febbaeece075f0096274ae8be00a7eedd5582006dd99d6ccc465e192	04fda222febbaeece075f0096274ae8be00a7eedd5582006dd99d6ccc465e192	100644	OK
_mirror/pilots/PILOT-003/00_SOURCE/SOURCE-MANIFEST.yaml	1269	4b0871d5c203f482901d5e404dccfec9ebb444faf2590abf14f61f227129d7cf	4b0871d5c203f482901d5e404dccfec9ebb444faf2590abf14f61f227129d7cf	100644	OK
_mirror/pilots/PILOT-003/01_PASS1/temporal-map.yaml	53859	2c09e3ce74afce8c721e4a26205a31dbb2f4c7e0f5162cf8c190c7981dcf3d06	2c09e3ce74afce8c721e4a26205a31dbb2f4c7e0f5162cf8c190c7981dcf3d06	100644	OK
_mirror/pilots/PILOT-003/02_PASS2/temporal-map.yaml	53717	133f6b4f464b06068eb2eace4f52572d0b4302511e038c2cd496207632a2ada0	133f6b4f464b06068eb2eace4f52572d0b4302511e038c2cd496207632a2ada0	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/CANARY-BOT04-BLOCKED.md	4534	aa99f3d52aeae13e0718e5c0114fadb1219cd2115cd7a178b84a8facf62900d8	aa99f3d52aeae13e0718e5c0114fadb1219cd2115cd7a178b84a8facf62900d8	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/CANARY-FAILCLOSED-bot04-20260815-VERDE.json	6217	1a1b0761a9b886e63edf320c7f6dabbccd6fe489d7f91ea2a494d935312bec8f	1a1b0761a9b886e63edf320c7f6dabbccd6fe489d7f91ea2a494d935312bec8f	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/CANARY-FAILCLOSED-bot04-20260815-VERMELHO.md	3596	245c917278f434f58ae8c6aac3ae345666b57112ebe8168deb9b689f29fbd656	245c917278f434f58ae8c6aac3ae345666b57112ebe8168deb9b689f29fbd656	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/CANARY-FAILCLOSED-bot04-20260815.json	5997	100f6422926ff2e04b188b856378fcd74977e34092ec2a290d36bb5bbaf6213c	100f6422926ff2e04b188b856378fcd74977e34092ec2a290d36bb5bbaf6213c	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/COMPILER-V2-FREEZE-DIVERGENCE.md	2864	6595eeff442938c5ec6239713a7e3837253a1b3c1d7078fffaf1aae5292365ed	6595eeff442938c5ec6239713a7e3837253a1b3c1d7078fffaf1aae5292365ed	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/COMPILER-V2-INVENTORY-bot04.yaml	5878	6d62d55c8fb6c8484dcd285b90e5641f5244e25e42ae53cd24dd6e2c2e7bf16b	6d62d55c8fb6c8484dcd285b90e5641f5244e25e42ae53cd24dd6e2c2e7bf16b	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/FREEZE-RECORD-s3-v0.1.0.yaml	5986	b2f64851b3ae41deccf4229eeb5a5842172dfa988c30a6d89459c58cfb6fb1e8	b2f64851b3ae41deccf4229eeb5a5842172dfa988c30a6d89459c58cfb6fb1e8	100644	OK
_mirror/pilots/PILOT-004/00_SOURCE/FREEZE-RECORD-s3-v0.1.1.yaml	5846	c43422b606a55f7bd33dc8da1f8ac684fce2d4c478943012e957a8c78cbe965c	c43422b606a55f7bd33dc8da1f8ac684fce2d4c478943012e957a8c78cbe965c	100644	OK
